연,월,일,시,분,지역,송출내용
2021,04,04,14,57,중랑구,[중랑구청] <망우역 특별 임시선별진료소 운영> 2021.4.5.(월)~4.9.(금) 09시~17시까지 오셔서 코로나19 무료 선별검사를 받아 주시기 바랍니다.
2021,04,05,15,36,은평구,[은평구청]3.28(일)~4.4(일) 수양탕 및 수양헬스클럽(불광로 136)방문자는 증상유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다.
2021,04,05,18,01,광진구,[광진구청] 확진자 관내동선 알림. 상호 공개된 장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 선별진료소에서 검사바랍니다.
2021,04,06,18,37,광진구,[광진구청] 확진자 6명발생 및 타지역확진자 동선 알림. 상호 공개된장소(00음식점) 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 검사바랍니다.
2021,04,07,09,00,노원구,[노원구청] 75세이상 어르신백신은 고령자순으로 접종하며 예약안내를 받으신 분만 접종가능합니다. 예약날짜를 못받으신 분은 동주민센터에서 순차적으로 안내예정입니다.
2021,04,07,17,54,동작구,"[동작구청]4월7일 17시 기준 확진자 12명 발생(완치자1,221명),홈페이지및블로그 등 확인해주시기바랍니다. blog.naver.com/dongjaksaran"
2021,04,07,18,02,광진구,[광진구청] 확진자 5명 발생. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 선별진료소에서 검사바랍니다.
2021,04,08,09,20,광진구,[광진구청] 확진자 관내동선 알림. 상호 공개된장소(00음악학원) 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 선별진료소에서 검사바랍니다
2021,04,08,14,37,송파구,[송파구청] 4.4~4.7 18:00~22:00 잠실본동 얼라이브(올림픽로 10길 20 지하1층) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,04,08,17,31,송파구,[송파구청] 4.5. 11:30~12:30 방이동 공리로스팅 방이점(양재대로71길 32 한성빌딩 1층) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,04,09,10,02,송파구,[송파구청] 4.3. 18:30~20:40 방이동 게섯거라(올림픽로 32길 44) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,04,09,14,51,노원구,[노원구청] 4.5.(월)~4.6.(화) 18:00~22:00 필라이브 주점(노원역 1번 출구 인근) 방문자는 가까운 선별진료소에서 코로나 검사받으시기 바랍니다.
2021,04,09,17,21,은평구,[은평구청]3.25(목)~4.5(월) 랜드짐휘트니스(통일로 780) 방문자는 증상유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다.
2021,04,09,17,52,송파구,[송파구청] 4.7. 14:30~17:00 잠실본동 뽕밭어린이공원(잠실본동 220) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,04,09,18,00,광진구,[광진구청] 확진자 관내동선 알림. 상호 공개된장소(00미용실) 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 선별진료소에서 검사바랍니다.
2021,04,10,10,00,은평구,[은평구청] 4.3(토)~4.7(수) 고향역식당(응암로 22길 13) 방문자는 증상유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다.
2021,04,10,12,55,송파구,"[송파구청] 4.3(토), 4.5(월)~4.8(목) 석촌동 콘서트호프라이브(송파대로 49길 37 지하1층) 방문자는 가까운 선별진료소에서 검사받으시길 바랍니다."
2021,04,11,10,07,광진구,[광진구청]4.5~4.9일까지 리버사이드스포츠센터(아차산로78길 44) 이용자는 보건소 선별진료소에서 검사받으시기 바랍니다.
2021,04,11,18,42,광진구,"[광진구청]확진자 관내동선 알림. 상호 공개된장소(리버사이드스포츠,고향한식뷔페) 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자 선별진료소 검사바람."
2021,04,11,18,45,서초구,[서초구청] 4.2(금)~4.9(금) 이마트 양재점(매헌로 16) 축산물 코너 방문자는 가까운 선별진료소에서 코로나19 검사 받으시기 바랍니다.
2021,04,12,17,51,동대문구,[동대문구청] 동대문구 75세이상 어르신 화이자 백신접종은 동대문체육관에서 4월15일부터 고령자순으로 접종할 예정이며 개인별 날짜및 시간은 별도로  안내예정입니다
2021,04,12,18,52,광진구,"[광진구청] 4.3.(토)~10.(토) 리버사이드 스포츠(아차산로78길 44) 헬스장, 사우나, 이발소, 실내골프연습장, 실내스크린골프장 이용자는 검사바랍니다."
2021,04,13,18,21,광진구,"[광진구청] 확진자 관내 동선 알림. 상호 공개된장소(00부대찌개, 00포차) 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 검사바랍니다."
2021,04,13,18,25,서초구,[서초구청] 4.10(토) 11시~20시 이마트 양재점(매헌로 16) 냉동식품 김치코너 방문자는 가까운 선별진료소에서 코로나19 검사 받으시기 바랍니다.
2021,04,13,18,43,송파구,"[송파구청] 4.7(수)~4.11(일) 놀이터 노래연습장(백제고분로41길 31 지하1층, 송파1동) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다."
2021,04,14,12,04,송파구,[송파구청] 4.6(화)~4.13(화) 가락2동 미소카페(문정로11길 20 1층) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,04,14,18,47,광진구,"[광진구청] 확진자 관내 동선 알림. 상호 공개된장소(00집, 00당구장, 00김치) 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 검사바랍니다."
2021,04,15,09,10,동대문구,[동대문구청] 동대문구체육관에서 실시되는 화이자 백신 접종 어르신(75세이상)께서는 예약되신 분만 예약시간과 날짜에 맞춰서 접종하러 오시기 바랍니다.
2021,04,15,11,01,송파구,"[송파구청] 4.10(토),4.12(월) 05:30~16:00 잠실본동 영대중사우나(삼전로 89) 여성 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다."
2021,04,15,18,10,강북구,"[강북구청]4.10.(토) 15:30~17:30 대광어회집(노해로 31, 소독완료) 방문자는 강북보건소(9~12,13~18시) 검사바랍니다☎901-7704"
2021,04,15,18,26,광진구,[광진구청] 확진자 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 방문자는 가까운 선별진료소에서 검사바랍니다.
2021,04,16,13,09,용산구,[용산구청]3.24~4.13 용산구 이촌2동 소재 영진황토여성사우나 방문하신 여성분은 가까운 선별진료소 방문하여 코로나 검사 받으시기 바랍니다.
2021,04,16,14,00,송파구,"[송파구청]4.11 12:00~18:30, 4.15 05:30~10:30 잠실본동 영대중사우나(삼전로 89) 여성 방문자는 선별진료소에서 검사 받으시길 바랍니다."
2021,04,16,16,37,송파구,"[송파구청] 4.13,4.14. 10:30~20:00 방이2동 고은헤어(올림픽로32길 47) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다."
2021,04,16,17,08,송파구,"[송파구청]4.12 10:30~20:00,4.13 10:30~19:00,4.14 10:30~18:40 보현이네미용실(백제고분로28길 33)방문자는 검사받길바랍니다"
2021,04,16,17,14,은평구,[은평구청] 4.7(수)~4.16(금) 라온정형외과 신경외과(은평로9길 13)방문자는 증상유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다.
2021,04,17,15,31,은평구,[은평구청]4.10(월)~4.16(금) 진양탕(연서로330)방문자는 증상유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다
2021,04,17,17,28,강남구,[강남구청] 4.6~10 삼성동 유흥주점 ‘라스트’(테헤란로69길16) 방문자는 가까운 보건소나 임시선별검사소에서 검체검사 바랍니다.
2021,04,17,18,53,광진구,[광진구청] 확진자 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 방문자는 가까운 선별진료소에서 검사바랍니다.
2021,04,17,20,51,성동구,"[성동구청]4.13(화)~15(목) 왕십리로287(행당1동)""동태별곡우거지동태탕"" 방문자는 보건소에서 코로나19 검사 받으시기 바랍니다. 02-2286-7172"
2021,04,18,10,11,강동구,"[강동구청]4/11 ~ 4/16 차이나린찐(강동대로 217, 성내동) 방문자는 가까운 선별진료소에서 검사 받으시기 바랍니다.(02-3425-6713)"
2021,04,18,18,01,광진구,[광진구청]확진자 발생에 따른 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 방문자는 가까운 선별진료소에서 검사바랍니다.
2021,04,19,18,00,은평구,[은평구청] 4.9(금)~4.18(일) 대진대중사우나(응암로 340-1) 방문자는 증상 유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다.
2021,04,19,18,07,광진구,[광진구청]확진자 발생에 따른 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 선별진료소에서 검사바랍니다.
2021,04,20,11,19,노원구,"[노원구청] 불암산 철쭉동산: 음식물 섭취 금지, 카페 운영 중단, 방역부스 운영, 대중교통 이용, 4.21(수) ~ 5.5(수) 시행하오니 많은 협조바랍니다."
2021,04,20,12,02,송파구,"[송파구청] 4.5~8 07:30~16:30,4.10 07:30~16:30,4.13~17 07:30~16:30 건설현장(거여동 439)방문자는 검사받길 바랍니다"
2021,04,20,15,18,강북구,"[강북구청]4.10.(토)~18.(일) 화이트풋샵(도봉로89길 12 3층, 소독완료) 방문자는 강북보건소(평일9~18시,주말9~15시)검사바랍니다☎901-7704"
2021,04,20,15,45,강서구,[강서구청] 4.13.(화)~4.20.(화) 강서구 허준로209 알파사우나 여탕 이용자는 강서구보건소에서 코로나19 검사 받으시기 바랍니다.
2021,04,20,19,44,중랑구,[중랑구청] 용마산 깔딱고개 부근 멧돼지 출현하였사오니 등산객 및 인근 주민들은 안전에 유의하시기 바랍니다.
2021,04,21,16,13,강북구,"[강북구청]4.13.(화)~18.(일) 우촌식당(삼양로173길 27, 소독완료) 확진자 다수발생으로 방문자는 강북보건소 검사바랍니다☎901-7704"
2021,04,21,16,14,강북구,"[강북구청]4.13.(화)~19.(월) 또래오래(삼양로173길 37, 소독완료)확진자 다수발생으로 방문자는 강북보건소 검사바랍니다.☎901-7704"
2021,04,21,16,45,은평구,[은평구청] 4.15(목)~4.18(일) 비전노래방(응암로 340-1) 방문자는 증상유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다.
2021,04,21,17,41,강북구,"[강북구청]4.13.(화)~21.(수) 또래오래강북우이점(삼양로173길 37, 소독완료)확진자 다수발생, 방문자는 강북보건소 검사바랍니다.☎901-7704"
2021,04,22,11,10,강북구,"[강북구청]4.13.(화)~21.(수)또래오래강북우이점(삼양로173길 37,소독완료) 확진자 다수발생, 방문자 중 미검사자 강북보건소 검사바랍니다☎901-7704"
2021,04,22,11,15,강북구,"[강북구청]4.13.(화)~21.(수) 우촌식당(삼양로173길 27,소독완료) 확진자 다수발생, 방문자 중 미검사자 강북보건소 검사바랍니다.☎901-7704"
2021,04,22,11,31,서초구,[서초구청] 4.12(월) 18시~4.21(수) 22시 고향빈대떡(강남대로10길 37) 방문자는 가까운 선별진료소에서 코로나19 검사 받으시기 바랍니다.
2021,04,22,18,28,광진구,[광진구청]확진자 발생에 따른 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 선별진료소에서 검사바랍니다.
2021,04,23,11,43,광진구,[광진구청] 4.13.(화) 군자동 오징어상미수산(면목로34) 방문자는 가까운 보건소에서 코로나19 검사바랍니다. han.gl/rvVRk
2021,04,23,15,04,송파구,[송파구청] 4.14~4.23 송파구 소재 노래방에서 도우미와 동석한 방문자 및 근무자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,04,23,19,06,광진구,[광진구청] 확진자 발생에 따른 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 보건소에서 검사바랍니다.
2021,04,24,19,11,광진구,[광진구청] 확진자 발생에 따른 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 보건소에서 검사바랍니다.
2021,04,25,10,38,강동구,[강동구청]4/17 ~ 4/22 미경식당(아리수로76길 11(고덕동 236)) 방문자는 가까운 선별진료소에서 검사 받으시기 바랍니다.(02-3425-6713)
2021,04,25,16,31,강남구,[강남구청] 15~23일 일원동 ‘약손관리 마사지’(일원로9길8) 방문자는 가까운 보건소나 임시선별검사소에서 검사를 받아주시기 바랍니다. gangnam.go.kr
2021,04,25,18,14,광진구,[광진구청] 4.21.(수) 11:10~13:00 자양1동 에이투짐 구의점(자양로65) 이용자는 가까운 보건소에서 코로나19 검사바랍니다. han.gl/rvVRk
2021,04,27,18,07,강북구,"[강북구청]4.17.(토)~22.(목) 리킨치킨앤호프(4.19로8길 2,소독완료) 방문자는 강북보건소(평일9~18시,주말9~15시) 검사바랍니다.☎901-7704"
2021,04,27,18,52,중랑구,"[중랑구청] 4.13.∼27. 중랑구 킹노래방(면목동), 별노래방(묵동), 콘서트노래방(묵동), 붕붕노래방(망우동) 방문자와 근무자는 코로나검사 받으시기 바랍니다"
2021,04,27,18,54,중랑구,"[중랑구청] 4.13.∼27. 중랑구 MBC노래방(상봉동), 커플노래방(망우동), 송대관노래방(망우동) 방문자와 근무자는 코로나 검사를 받으시기 바랍니다."
2021,04,28,10,05,서초구,[서초구청] 4.15(목)~25(일) 08시~18시 양재꽃시장 가동 미림농원(강남대로 27) 방문자는 선별진료소에서 코로나19 검사 받으시기 바랍니다.
2021,04,28,11,30,성북구,[성북구청] 4.22.~4.25. 샤론헤어샵(오패산로21길 4) 방문자는 증상유무 상관없이 가까운 보건소 선별진료소에서 코로나19 검사 받으시기 바랍니다.
2021,04,28,18,37,광진구,[광진구청] 확진자 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 방문자는 가까운 선별진료소에서 검사 바랍니다.
2021,04,29,13,27,은평구,[은평구청] 4.20(화)~4.27(화) 대성마트(북한산로 248) 방문자는 증상유무와 관계없이 가까운 선별진료소에서 코로나 검사를 받으시기 바랍니다.
2021,04,29,15,29,강북구,"[강북구청]4.25.(일) 20~22시 세븐틴코인노래연습장(한천로139길 42 영남빌딩 2층, 소독완료)방문자는 강북보건소 검사바랍니다.☎901-7704"
2021,04,30,14,02,송파구,[송파구청] 4.21.~29. 가락동 소재 노래방을 방문하신 분은 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,04,30,17,37,성북구,[성북구청] 오늘 15:30분경 성북구 장위로 122-3(장위10구역) 공사현장에서 사고 발생. 교통통제 중이니 이 지역을 지나는 차량은 우회 바랍니다
2021,04,30,18,11,광진구,[광진구청] 확진자 발생에 따른 관내 동선 알림. 상호 공개된장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 보건소에서 검사바랍니다.
2021,05,01,11,53,용산구,[용산구청]4.20.(화)~4.27.(화)기간에 이태원로229 우리부동산을 방문하신 분은 증상유무와 관계없이 가까운 선별진료소에 방문하여 검사받으시기 바랍니다.
